,Unnamed: 0,gameName,genre,reviewScore,playTime,appID
960,960,Sin and Punishment,Shooter,77,4.84,
961,961,StarCraft,Strategy,88,25.32,3476660
962,962,Sudeki,Role-Playing,66,11.57,233350
963,963,Tony Hawk's Underground,Sports,80,31.73,
964,964,X-Men Origins: Wolverine,Action,72,33.7,
965,965,Ben 10: Protector of Earth,Action,69,11.48,
966,966,F1 2014,Racing,72,22.75,
967,967,Alone in the Dark: The New Nightmare,Adventure,65,14.2,259190
968,968,Ape Escape 2,Platform,78,25.03,
969,969,Battlefield 2,Shooter,80,22.84,1517290
970,970,Blood Omen: Legacy of Kain,Role-Playing,72,12.23,242960
971,971,Crash of the Titans,Action,65,20.02,2479650
972,972,Killzone 3,Shooter,74,6.87,
973,973,Lost Horizon,Adventure,78,10.27,40350
974,974,Mega Man Zero,Platform,75,9.07,999020
975,975,NBA Jam Tournament Edition,Sports,82,8.0,
976,976,Mega Man 7,Platform,72,10.45,
977,977,Mortal Kombat: Shaolin Monks,Action,78,6.8,
978,978,Sonic and the Black Knight,Platform,60,7.87,991490
979,979,Tales of Xillia 2,Role-Playing,79,36.1,2246670
980,980,L.A. Noire: The Complete Edition,Adventure,81,152.79,
981,981,Hyrule Warriors,Action,76,13.23,
982,982,Sakura Wars,Adventure,73,41.47,
983,983,Castlevania: Lament of Innocence,Action,73,16.95,
984,984,Command & Conquer,Strategy,78,16.75,2229850
985,985,Earthworm Jim 2,Platform,76,6.4,38490
986,986,Katamari Damacy,Puzzle,84,11.43,848350
987,987,LEGO Star Wars: The Video Game,Action,73,24.72,
988,988,Yoshi's Island DS,Platform,67,6.08,
989,989,Forza Horizon 2,Racing,83,48.7,
990,990,Mega Man 4,Platform,73,11.25,
991,991,Mega Man X5,Platform,73,10.8,
992,992,Ninja Gaiden Sigma 2,Action,77,64.21,3287520
993,993,Red Dead Revolver,Shooter,68,20.5,
994,994,StarCraft II: Legacy of the Void,Strategy,83,13.65,
995,995,Tekken 5,Fighting,81,2.52,
996,996,The Saboteur,Action,74,33.18,24880
997,997,The Sims,Simulation,75,26.4,1222670
998,998,Tom Clancy's Splinter Cell: Pandora Tomorrow,Action,77,71.76,3929740
999,999,Army of Two,Shooter,66,25.55,592200
1000,1000,Banjo-Kazooie: Nuts & Bolts,Platform,71,47.46,2111340
1001,1001,Blue Dragon,Role-Playing,72,104.74,
1002,1002,Dark Sector,Shooter,65,25.41,29900
1003,1003,Epic Mickey,Platform,66,13.03,1522160
1004,1004,Anno 2205,Strategy,70,20.6,375910
1005,1005,MegaTagmension Blanc + Neptune VS Zombies,Action,65,6.58,496810
1006,1006,The Chronicles of Riddick: Assault on Dark Athena,Shooter,74,28.75,
1007,1007,Transformers: Fall of Cybertron,Action,79,30.34,
1008,1008,Ultimate Spider-Man,Action,72,21.45,
1009,1009,Wario Land: Shake It!,Platform,74,13.86,
1010,1010,Conflict: Denied Ops,Shooter,56,12.05,8100
1011,1011,Crash Nitro Kart,Racing,69,6.37,
1012,1012,Donkey Kong Jungle Beat,Platform,78,9.36,
1013,1013,Guitar Hero III: Legends of Rock,Misc,82,46.55,
1014,1014,Myst IV: Revelation,Adventure,76,11.78,925940
1015,1015,Ninja Gaiden,Action,72,17.35,2627260
1016,1016,R.U.S.E.,Strategy,74,53.78,1142850
1017,1017,Record of Agarest War Zero,Strategy,57,167.33,740550
1018,1018,Rogue Galaxy,Role-Playing,77,78.15,
1019,1019,Mario & Sonic at the Olympic Winter Games,Sports,69,8.7,
1020,1020,Kingdom Hearts 3D: Dream Drop Distance,Action,76,39.28,
1021,1021,LittleBigPlanet 2,Platform,80,7.02,
1022,1022,Lollipop Chainsaw,Action,72,12.69,2658450
1023,1023,Mario Kart: Super Circuit,Racing,66,2.0,
1024,1024,Rule of Rose,Action,70,8.58,
1025,1025,Sherlock Holmes: The Mystery of the Mummy,Adventure,46,5.45,11130
1026,1026,Siren,Adventure,72,64.6,1191630
1027,1027,Syphon Filter 3,Shooter,76,6.73,
1028,1028,Tomba!,Platform,78,9.63,2851150
1029,1029,Fable,Role-Playing,77,26.12,288470
1030,1030,Gran Turismo 4,Racing,84,77.15,
1031,1031,Imperium Romanum,Strategy,68,23.03,23400
1032,1032,Spy Fox in Dry Cereal,Adventure,65,2.03,283980
1033,1033,Tekken 2,Fighting,74,3.47,
1034,1034,Tom Clancy's Ghost Recon Advanced Warfighter,Shooter,70,27.54,
1035,1035,Fire Emblem: Thracia 776,Strategy,80,30.05,
1036,1036,Alundra,Role-Playing,77,32.47,
1037,1037,MadWorld,Action,71,11.03,369290
1038,1038,Mario Party 8,Misc,69,5.22,
1039,1039,Senran Kagura: Estival Versus,Action,69,32.65,502800
1040,1040,Tom Clancy's Ghost Recon: Island Thunder,Shooter,64,3.67,13630
1041,1041,Wolfenstein,Shooter,70,27.16,201810
1042,1042,Mega Man Legends,Adventure,78,9.45,
1043,1043,Mega Man X7,Action,42,8.59,
1044,1044,Mega Man Zero 4,Platform,81,7.43,999020
1045,1045,Resident Evil: The Darkside Chronicles,Action,70,24.82,
1046,1046,Skate 3,Sports,82,28.38,2545710
1047,1047,Sonic & Knuckles,Platform,80,4.92,
1048,1048,Star Ocean: Second Evolution,Role-Playing,82,40.0,2238900
1049,1049,Street Fighter Alpha 3,Fighting,83,3.31,586200
1050,1050,Advance Wars 2: Black Hole Rising,Strategy,83,33.47,
1051,1051,Animal Crossing: City Folk,Simulation,76,67.22,
1052,1052,Cars,Racing,63,26.96,2637940
1053,1053,Clock Tower,Adventure,68,3.99,2794770
1054,1054,Crash Tag Team Racing,Racing,67,8.23,
1055,1055,Dr. Mario,Puzzle,69,6.3,
1056,1056,Hospital Tycoon,Strategy,68,5.12,
1057,1057,Imperial Glory,Strategy,80,11.43,277450
1058,1058,Jade Empire,Role-Playing,77,16.68,7110
1059,1059,Shadow Hearts,Role-Playing,77,25.4,3634100
1060,1060,Sonic Riders,Racing,72,10.2,
1061,1061,The Lord of the Rings: The Third Age,Role-Playing,73,21.93,212500
1062,1062,Trauma Center: Second Opinion,Simulation,75,8.93,
1063,1063,Yakuza,Action,79,26.85,1235140
1064,1064,Farming Simulator 2013,Simulation,64,26.92,220260
1065,1065,FIFA 14,Sports,72,623.96,
1066,1066,Super Mario Maker,Platform,81,5.7,
1067,1067,Kirby and the Rainbow Curse,Platform,70,5.62,1106830
1068,1068,Dragon Ball Z: Budokai 3,Fighting,79,27.75,
1069,1069,Ecco the Dolphin,Adventure,62,7.6,
1070,1070,Eternal Sonata,Role-Playing,75,59.43,
1071,1071,Harry Potter: Quidditch World Cup,Sports,69,23.0,
1072,1072,Medal of Honor: Frontline,Shooter,72,26.57,47790
1073,1073,Pajama Sam: Don't Fear The Dark,Adventure,78,3.05,
1074,1074,Back to the Future: The Game,Adventure,70,83.25,
1075,1075,Baldur's Gate: Dark Alliance II,Role-Playing,77,24.13,1889930
1076,1076,Dark Void,Action,58,36.55,1368480
1077,1077,Valkyrie Profile 2: Silmeria,Role-Playing,80,42.7,
1078,1078,WarioWare: Smooth Moves,Puzzle,79,4.72,
1079,1079,God of War Collection,Action,85,21.47,2322010
1080,1080,Lunar: Silver Star Story Complete,Role-Playing,83,29.3,
1081,1081,Myst,Adventure,72,6.42,1584090
1082,1082,Record of Agarest War 2,Role-Playing,57,139.68,740550
1083,1083,Secret Files: Tunguska,Adventure,72,18.68,40330
1084,1084,Sonic and the Secret Rings,Platform,50,16.92,
1085,1085,Sonic the Hedgehog 3,Platform,82,5.95,2324650
1086,1086,Super Street Fighter II,Fighting,80,4.13,
1087,1087,Tales of Destiny,Role-Playing,75,38.0,1650740
1088,1088,The 7th Guest,Adventure,63,7.97,1044340
1089,1089,Tony Hawk's Underground 2,Sports,78,15.3,2395210
1090,1090,Battlefield: Bad Company,Shooter,74,37.37,
1091,1091,Bomberman 64,Puzzle,67,3.3,
1092,1092,Elven Legacy,Strategy,63,8.48,25850
1093,1093,Fatal Fury Special,Fighting,65,2.29,
1094,1094,Harry Potter and the Half-Blood Prince,Action,64,25.44,
1095,1095,Medal of Honor: Warfighter,Action,62,16.92,47790
1096,1096,Mega Man Zero 2,Platform,78,9.3,1798020
1097,1097,Mega Man Zero 3,Platform,83,6.78,999020
1098,1098,Myst III: Exile,Adventure,79,15.28,925930
1099,1099,Punch-Out!!,Sports,81,9.61,1395780
1100,1100,Radiant Silvergun,Shooter,84,23.17,2450820
1101,1101,Ratchet & Clank Collection,Action,88,37.95,1895880
1102,1102,Spider-Man 3,Platform,63,41.89,
1103,1103,Street Fighter Alpha 2,Fighting,80,4.55,
1104,1104,Suikoden V,Role-Playing,84,53.95,
1105,1105,Advance Wars: Dual Strike,Strategy,82,19.97,
1106,1106,Command & Conquer 4: Tiberian Twilight,Strategy,48,8.52,47700
1107,1107,Colin McRae Rally,Racing,53,9.87,
1108,1108,Carmageddon: Max Damage,Action,69,54.21,505170
1109,1109,Voodoo Vince,Platform,74,24.28,545980
1110,1110,Lost Dimension,Role-Playing,67,17.72,626600
1111,1111,Mario Party 2,Misc,79,15.7,
1112,1112,Marvel: Ultimate Alliance 2,Role-Playing,71,61.66,
1113,1113,Mega Man Battle Network,Role-Playing,72,13.27,1798010
1114,1114,Mega Man X8,Platform,73,10.05,
1115,1115,Naruto Shippuden: Ultimate Ninja Storm 3,Fighting,77,56.37,349040
1116,1116,Pandora's Tower,Role-Playing,77,38.12,
1117,1117,Ratchet & Clank: All 4 One,Platform,65,10.62,
1118,1118,Rocksmith,Misc,74,43.67,221680
1119,1119,Romancing SaGa 3,Role-Playing,76,84.0,952540
1120,1120,Silent Hunter III,Simulation,81,66.0,15210
1121,1121,Avatar: The Last Airbender,Adventure,56,16.14,1620030
1122,1122,Broken Sword: The Shadow of the Templars,Adventure,83,9.82,2544110
1123,1123,Dragon Ball Z: Budokai 2,Fighting,72,7.42,
1124,1124,Harvest Moon: A Wonderful Life,Role-Playing,76,34.07,
1125,1125,James Bond 007: Agent Under Fire,Shooter,64,13.64,
1126,1126,Drakengard 3,Role-Playing,70,17.58,
1127,1127,Akiba's Trip: Undead & Undressed,Action,69,28.11,333980
1128,1128,Mega Man Legends 2,Adventure,75,12.22,1798020
1129,1129,PlayStation All-Stars Battle Royale,Action,66,4.6,
1130,1130,Rayman 3: Hoodlum Havoc,Platform,76,17.22,
1131,1131,Resistance 2,Shooter,73,10.0,1394600
1132,1132,Second Sight,Adventure,75,17.73,11550
1133,1133,Suikoden III,Role-Playing,82,127.78,
1134,1134,Syphon Filter,Shooter,74,27.6,
1135,1135,Terranigma,Role-Playing,81,15.55,
1136,1136,Disney's The Lion King,Platform,69,11.04,1126190
1137,1137,Zone of the Enders,Shooter,68,19.57,650510
1138,1138,Naruto Shippuden: Ultimate Ninja 5,Fighting,80,8.85,349040
1139,1139,Caesar IV,Strategy,70,16.2,517810
1140,1140,Castlevania Chronicles,Platform,70,6.32,
1141,1141,Demigod,Strategy,65,3.75,202710
1142,1142,Disney's Donald Duck: Goin' Quackers,Platform,68,4.7,
1143,1143,Fatal Frame III: The Tormented,Action,81,27.77,
1144,1144,Forza Horizon,Racing,84,41.27,1551360
1145,1145,Frogger,Action,66,4.92,1559970
1146,1146,Digimon World: Next Order,Action,78,87.83,1530160
1147,1147,Super Ghouls 'n Ghosts,Platform,71,12.92,
1148,1148,Tales of Vesperia,Role-Playing,86,110.57,738540
1149,1149,The King of Fighters 2000,Fighting,74,2.57,1498570
1150,1150,Wario: Master of Disguise,Platform,65,10.92,
1151,1151,Way of the Samurai 4,Action,67,23.12,312780
1152,1152,We Love Katamari,Puzzle,83,11.9,1730700
1153,1153,de Blob,Platform,69,29.85,563190
1154,1154,Full Spectrum Warrior,Strategy,65,10.07,4520
1155,1155,Gran Turismo 5,Racing,79,44.45,
1156,1156,Kid Icarus,Platform,66,6.7,
1157,1157,NBA Jam,Sports,79,12.32,
1158,1158,Sphinx and the Cursed Mummy,Action,72,32.6,606710
1159,1159,Star Wars Episode III: Revenge of the Sith,Action,69,14.85,
1160,1160,Star Fox Command,Shooter,61,2.62,
1161,1161,Tekken 6,Fighting,75,15.1,
1162,1162,TimeSplitters: Future Perfect,Shooter,82,12.61,
1163,1163,Wii Play,Misc,61,3.85,
1164,1164,Romancing SaGa 2,Role-Playing,81,138.07,2455640
1165,1165,Driver,Action,71,22.67,920490
1166,1166,Earth Defense Force: Insect Armageddon,Shooter,64,21.65,23530
1167,1167,Full Spectrum Warrior: Ten Hammers,Strategy,63,10.0,4530
1168,1168,Kingdom Hearts Re:coded,Role-Playing,61,32.0,
1169,1169,Naruto: Ultimate Ninja 3,Fighting,71,4.78,349040
1170,1170,Clive Barker's Jericho,Shooter,64,22.72,
1171,1171,Crackdown,Shooter,72,36.19,
1172,1172,Disgaea 3: Absence of Justice,Role-Playing,76,36.3,
1173,1173,TrackMania Turbo,Action,71,80.73,375900
1174,1174,Shadow Ops: Red Mercury,Shooter,59,5.58,286770
1175,1175,Football Manager 2014,Sports,82,532.7,
1176,1176,James Bond 007: Nightfire,Shooter,70,13.43,
1177,1177,Kirby: Canvas Curse,Platform,70,3.6,
1178,1178,Little King's Story,Strategy,81,24.1,390310
1179,1179,Mario vs. Donkey Kong,Puzzle,70,4.48,
1180,1180,Muv-Luv Alternative,Simulation,88,123.38,802890
1181,1181,Onimusha 3: Demon Siege,Action,78,23.87,
1182,1182,Praetorians,Strategy,64,15.98,1100420
1183,1183,Puzzle Quest 2,Puzzle,66,73.18,718080
1184,1184,Ratatouille,Action,62,20.88,
1185,1185,Shin Megami Tensei II,Role-Playing,71,37.43,1875830
1186,1186,Clock Tower 3,Adventure,64,6.28,
1187,1187,D,Adventure,57,3.32,570
1188,1188,Final Fantasy VI Advance,Role-Playing,88,42.0,2909400
1189,1189,Fuel,Racing,67,58.3,3441460
1190,1190,Heavenly Sword,Action,69,6.83,
1191,1191,Virtua Fighter 2,Fighting,64,3.29,
1192,1192,Zack & Wiki: Quest for Barbaros' Treasure,Adventure,76,13.97,
1193,1193,The Sims 2: Castaway,Simulation,65,12.53,3314070
1194,1194,Mortal Kombat: Armageddon,Fighting,71,15.3,
1195,1195,Perfect Dark Zero,Shooter,54,18.0,
1196,1196,PokéPark Wii: Pikachu's Adventure,Adventure,68,15.42,
1197,1197,Resident Evil Zero,Action,73,32.7,
1198,1198,Resistance 3,Shooter,79,8.13,
1199,1199,The SpongeBob SquarePants Movie,Platform,67,14.12,1282150
1200,1200,The Warriors,Action,79,30.96,203350
1201,1201,Def Jam: Fight for NY,Fighting,80,6.4,
1202,1202,Kirby Air Ride,Racing,76,3.0,
1203,1203,Kirby's Dream Course,Sports,73,6.48,
1204,1204,Kuon,Adventure,75,8.88,2668840
1205,1205,Command & Conquer: Red Alert,Strategy,81,27.17,2229850
1206,1206,Croc: Legend of the Gobbos,Platform,64,5.03,3043940
1207,1207,DarkStar One,Simulation,78,22.2,12330
1208,1208,Creeper World 3: Arc Eternal,Strategy,77,16.27,280220
1209,1209,Sengoku,Strategy,46,3.97,1702010
1210,1210,SSX,Sports,72,22.71,
1211,1211,Suikoden IV,Role-Playing,66,30.07,
1212,1212,Tenchu: Wrath of Heaven,Action,74,9.18,
1213,1213,The Legend of Spyro: Dawn of the Dragon,Platform,67,35.97,1721440
1214,1214,Thrillville: Off the Rails,Strategy,70,18.48,6080
1215,1215,Tom Clancy's Rainbow Six: Lockdown,Shooter,54,8.63,359550
1216,1216,Jet Force Gemini,Shooter,72,11.42,
1217,1217,Mario & Sonic at the Olympic Games,Sports,63,7.92,
1218,1218,Mario Power Tennis,Sports,74,3.5,
1219,1219,Medal of Honor: Rising Sun,Shooter,67,13.55,
1220,1220,Metal Slug XX,Shooter,72,5.13,975680
1221,1221,Pilotwings,Simulation,74,11.92,
1222,1222,Scribblenauts,Puzzle,68,9.1,218680
1223,1223,Age of Empires II: The Age of Kings,Strategy,85,85.97,813780
1224,1224,Army of Two: The 40th Day,Shooter,66,14.85,
1225,1225,Army of Two: The Devil's Cartel,Shooter,66,16.1,
1226,1226,Burnout Revenge,Racing,82,33.84,
1227,1227,Dragon Ball Z: Budokai Tenkaichi 2,Fighting,76,27.28,
1228,1228,Final Fantasy XI,Role-Playing,76,167.73,39210
1229,1229,Disgaea 5: Alliance of Vengeance,Role-Playing,82,92.97,
1230,1230,Digimon Story: Cyber Sleuth,Role-Playing,78,97.77,1042550
1231,1231,Stronghold 3,Strategy,45,7.0,47400
1232,1232,Venetica,Role-Playing,65,59.67,338140
1233,1233,Football Manager 2013,Sports,81,567.23,
1234,1234,Klonoa 2: Lunatea's Veil,Platform,80,25.77,
1235,1235,Lunar 2: Eternal Blue Complete,Role-Playing,84,40.0,
1236,1236,MotorStorm,Racing,73,14.18,
1237,1237,Shadow Hearts: Covenant,Role-Playing,85,39.05,
1238,1238,Shining Force II,Strategy,84,50.98,
1239,1239,Blur,Racing,74,29.67,1448000
1240,1240,Cars 2,Racing,64,25.09,301760
1241,1241,Baten Kaitos Origins,Role-Playing,80,39.92,
1242,1242,FIFA 15,Sports,70,359.95,
1243,1243,Football Manager 2015,Simulation,83,443.57,
1244,1244,Criminal Girls: Invite Only,Role-Playing,72,27.02,409850
1245,1245,X-Men Legends,Role-Playing,75,18.28,
1246,1246,Guitar Hero II,Misc,81,17.33,
1247,1247,Gunstar Heroes,Shooter,80,10.33,
1248,1248,Mario Golf,Action,74,14.9,
1249,1249,Mike Tyson's Punch-Out!!,Fighting,77,8.13,
1250,1250,Princess Maker 2,Simulation,71,6.15,523000
1251,1251,Pro Evolution Soccer 2013,Sports,74,195.5,
1252,1252,Runaway: A Twist of Fate,Adventure,73,6.93,58560
1253,1253,Shadows of the Damned,Action,74,34.88,276810
1254,1254,SimCity 2000,Simulation,76,55.33,
1255,1255,Call of Juarez: The Cartel,Shooter,51,21.12,
1256,1256,Dragon's Dogma,Role-Playing,81,110.76,2054970
1257,1257,Guitar Hero,Misc,79,12.62,
1258,1258,MotoGP 15,Racing,67,24.0,355130
1259,1259,Escape Dead Island,Action,51,25.61,226560
1260,1260,Skylanders: Spyro's Adventure,Action,67,46.55,
1261,1261,Spider-Man: Friend or Foe,Action,65,31.4,1948140
1262,1262,Syphon Filter 2,Shooter,78,16.07,
1263,1263,The Lord of the Rings: The Fellowship of the Ring,Action,60,11.1,212500
1264,1264,World in Conflict,Strategy,79,11.87,
1265,1265,The Wonderful 101,Action,80,16.83,1190400
1266,1266,GT Legends,Racing,64,16.92,44690
1267,1267,Knights of Honor,Strategy,80,10.83,736820
1268,1268,Mario Party 9,Misc,61,5.25,
1269,1269,MDK,Shooter,71,4.63,38460
1270,1270,Mega Man X: Command Mission,Role-Playing,70,21.63,
1271,1271,Mega Man ZX,Platform,76,9.43,999020
1272,1272,Monster Hunter,Role-Playing,64,50.9,2246340
1273,1273,Onimusha 2: Samurai's Destiny,Adventure,75,9.38,3046600
1274,1274,Panzer Dragoon Orta,Shooter,81,9.97,
1275,1275,Code of Princess,Action,59,4.72,408640
1276,1276,Diablo II: Lord of Destruction,Role-Playing,89,18.35,
1277,1277,Dies Irae: Amantes Amentes,Action,73,62.5,644540
1278,1278,Onechanbara Z2: Chaos,Action,64,12.37,446390
1279,1279,Threads of Fate,Role-Playing,73,14.68,1953580
1280,1280,X-Men Legends II: Rise of Apocalypse,Role-Playing,79,43.23,
1281,1281,Yaiba: Ninja Gaiden Z,Action,56,18.27,252230
1282,1282,Truck Racer,Racing,40,12.05,256070
1283,1283,Mario & Sonic at the London 2012 Olympic Games,Sports,67,7.42,
1284,1284,Mario Party 10,Misc,56,3.82,
1285,1285,Shin Megami Tensei: Persona 3,Role-Playing,89,228.93,1413480
1286,1286,Silent Hill HD Collection,Action,68,41.86,
1287,1287,SimCity,Simulation,64,26.25,24780
1288,1288,Super Mario Advance,Platform,73,2.95,
1289,1289,Teenage Mutant Ninja Turtles,Action,62,4.0,2996040
1290,1290,Fatal Fury 2,Fighting,66,2.55,3359900
1291,1291,Fear Effect,Action,66,7.0,3504570
1292,1292,Freedom Fighters,Shooter,77,16.03,1347780
1293,1293,Insecticide,Action,48,3.82,16710
1294,1294,Klonoa: Empire of Dreams,Platform,71,5.92,
1295,1295,Mortal Kombat: Deadly Alliance,Fighting,68,16.68,
1296,1296,Naruto Shippuden: Ultimate Ninja Storm Generations,Fighting,68,11.63,349040
1297,1297,Odin Sphere,Role-Playing,80,79.25,
1298,1298,Puzzle Kingdoms,Puzzle,63,19.53,23700
1299,1299,Beyond Oasis,Role-Playing,76,17.8,
1300,1300,Disney's Tarzan,Platform,68,7.57,
1301,1301,Dragon Ball Z: Budokai,Fighting,69,6.95,678950
1302,1302,Saint Seiya: Soldiers' Soul,Fighting,70,47.7,
1303,1303,Tom Clancy's EndWar,Strategy,64,31.77,21800
1304,1304,Viewtiful Joe 2,Action,74,7.85,
1305,1305,Warcraft II: Tides of Darkness,Strategy,81,21.37,
1306,1306,Yoshi's Cookie,Puzzle,61,4.5,
1307,1307,Mechanic Escape,Platform,53,4.25,268240
1308,1308,Need for Speed: Hot Pursuit 2,Racing,76,22.07,1328660
1309,1309,Nightmare Creatures,Action,61,13.77,2591990
1310,1310,Ratchet & Clank: Full Frontal Assault,Adventure,63,5.13,
1311,1311,Sacred 2: Fallen Angel,Role-Playing,66,74.31,413470
1312,1312,Section 8,Shooter,50,6.22,
1313,1313,Sonic Riders: Zero Gravity,Racing,70,5.41,
1314,1314,Star Wars: Bounty Hunter,Shooter,70,19.02,2419090
1315,1315,Divinity II: The Dragon Knight Saga,Role-Playing,77,88.07,
1316,1316,Drill Dozer,Platform,75,5.13,
1317,1317,El Shaddai: Ascension of the Metatron,Action,68,25.15,1581040
1318,1318,Forbidden Siren 2,Action,71,17.0,
1319,1319,Forza Motorsport,Racing,68,80.0,2440510
1320,1320,Forza Motorsport 3,Racing,79,36.98,
1321,1321,Gex,Platform,62,5.78,3183970
1322,1322,Illusion of Gaia,Role-Playing,79,13.15,
1323,1323,Marc Ecko's Getting Up: Contents Under Pressure,Action,73,22.67,260190
1324,1324,Ace Combat 04: Shattered Skies,Simulation,82,4.43,
1325,1325,Ar tonelico: Melody of Elemia,Role-Playing,80,32.02,
1326,1326,Arc the Lad,Role-Playing,71,11.25,
1327,1327,Breath of Fire: Dragon Quarter,Role-Playing,71,25.62,
1328,1328,Condemned 2: Bloodshot,Action,68,17.72,
1329,1329,Atelier Sophie: The Alchemist of the Mysterious Book,Role-Playing,75,69.45,1621310
1330,1330,NBA 2K15,Sports,73,193.23,
1331,1331,Mario vs. Donkey Kong: Tipping Stars,Puzzle,59,2.77,
1332,1332,Trapped Dead,Strategy,51,10.28,46540
1333,1333,Virtua Tennis 4,Sports,75,23.78,
1334,1334,Yakuza 2,Adventure,84,39.35,927380
1335,1335,Zone of the Enders: The 2nd Runner,Simulation,80,25.93,650510
1336,1336,Road & Track Presents: The Need for Speed,Racing,65,2.75,
1337,1337,F1 2013,Racing,72,98.8,
1338,1338,Mario Tennis: Power Tour,Sports,78,5.75,
1339,1339,Mega Man & Bass,Platform,70,10.42,
1340,1340,Ninja Gaiden Black,Action,87,26.92,3287520
1341,1341,Radiata Stories,Role-Playing,80,31.9,
1342,1342,Shrek 2,Platform,64,10.92,
1343,1343,Splatterhouse,Action,70,4.35,
1344,1344,SpongeBob SquarePants: Battle for Bikini Bottom,Platform,78,17.65,969990
1345,1345,Syndicate,Shooter,67,18.63,368500
1346,1346,The Sly Collection,Platform,83,24.43,
1347,1347,Crackdown 2,Shooter,61,19.96,
1348,1348,Cyberia,Action,72,4.72,717720
1349,1349,Damnation,Shooter,44,16.5,214870
1350,1350,de Blob 2,Platform,69,72.01,563190
1351,1351,Destroy All Humans! 2,Action,73,23.29,1266700
1352,1352,Dungeon Keeper 2,Action,83,18.35,2616460
1353,1353,GoldenEye: Rogue Agent,Shooter,56,10.15,
1354,1354,Gradius,Shooter,66,4.78,
1355,1355,Impossible Creatures,Strategy,71,9.43,324680
1356,1356,Assault Suit Leynos,Shooter,67,4.61,441350
1357,1357,Stranger of Sword City,Role-Playing,67,55.62,1363840
1358,1358,FIFA 16,Sports,66,240.64,
1359,1359,Omega Quintet,Role-Playing,60,70.23,683280
1360,1360,Yoshi,Puzzle,57,2.07,3298250
1361,1361,Evolve,Shooter,55,14.92,346110
1362,1362,Samurai Shodown II,Fighting,71,2.6,
1363,1363,Silent Hunter: Wolves of the Pacific,Simulation,80,84.05,15200
1364,1364,Spider-Man: Edge of Time,Action,64,28.7,1075400
1365,1365,The Operative: No One Lives Forever,Shooter,81,13.0,
1366,1366,Treasure Hunter G,Role-Playing,73,23.32,2383780
1367,1367,Mario vs. Donkey Kong 2: March of the Minis,Puzzle,68,4.85,
1368,1368,Mega Man ZX Advent,Platform,75,8.98,999020
1369,1369,Midnight Club: Los Angeles,Racing,75,43.37,
1370,1370,Mortal Kombat vs. DC Universe,Fighting,61,8.66,
1371,1371,Re-Volt,Racing,73,6.1,1215390
1372,1372,Rock Band,Misc,81,32.72,1322100
1373,1373,Forsaken,Shooter,71,9.93,1585180
1374,1374,Forza Motorsport 4,Racing,83,30.27,
1375,1375,Fragile Dreams: Farewell Ruins of the Moon,Role-Playing,69,13.0,
1376,1376,Klonoa 2: Dream Champ Tournament,Platform,69,8.8,
1377,1377,Call of Duty: Finest Hour,Shooter,60,13.1,
1378,1378,Captain America: Super Soldier,Action,65,19.14,
1379,1379,Legend of Kay Anniversary,Action,65,50.51,313810
1380,1380,World of Warcraft: Wrath of the Lich King,Role-Playing,89,180.75,
1381,1381,Endless Ocean,Adventure,70,16.42,
1382,1382,Gran Turismo 6,Racing,81,44.47,
1383,1383,Ben 10 Ultimate Alien: Cosmic Destruction,Platform,64,27.99,
1384,1384,Teenage Mutant Ninja Turtles III: The Manhattan Project,Action,74,2.33,
1385,1385,Beautiful Katamari,Puzzle,73,8.23,
1386,1386,Angry Birds,Puzzle,67,10.53,1001140
1387,1387,Captain Rainbow,Adventure,70,8.88,
1388,1388,Mercenaries 2: World in Flames,Shooter,64,48.69,
1389,1389,Juiced 2: Hot Import Nights,Racing,63,47.03,
1390,1390,IL-2 Sturmovik: Cliffs of Dover,Simulation,30,10.42,754530
1391,1391,World of Warcraft: Legion,Role-Playing,82,42.32,
1392,1392,The Beatles: Rock Band,Misc,82,15.71,
1393,1393,Metal Slug Anthology,Shooter,81,22.51,
1394,1394,Disney Universe,Action,63,31.43,316260
1395,1395,Drakengard 2,Role-Playing,61,17.9,
1396,1396,Naruto Shippuden: Ultimate Ninja 4,Fighting,72,8.88,349040
1397,1397,3D Dot Game Heroes,Role-Playing,75,15.88,
1398,1398,Unlimited Saga,Role-Playing,73,29.33,
1399,1399,SSX Tricky,Sports,85,10.92,
1400,1400,Kameo: Elements of Power,Action,70,18.37,
1401,1401,Ceville,Action,68,9.0,23460
1402,1402,Suikoden Tactics,Strategy,62,36.13,
1403,1403,Teenage Mutant Ninja Turtles II: Back from the Sewers,Action,63,2.3,
1404,1404,Rune Factory: Tides of Destiny,Role-Playing,77,107.96,
1405,1405,Blackthorne,Action,69,13.04,2155320
1406,1406,The Matrix: Path of Neo,Action,71,19.14,
1407,1407,htoL#NiQ: The Firefly Diary,Platform,57,6.8,368640
1408,1408,New Super Luigi U,Platform,77,4.65,
1409,1409,Puppeteer,Platform,77,9.77,316480
1410,1410,Pirates of the Caribbean: At World's End,Action,59,24.93,301980
1411,1411,Xevious,Shooter,56,3.13,
1412,1412,Jak X: Combat Racing,Racing,72,32.9,
1413,1413,Turok,Action,60,22.86,405830
1414,1414,Majesty 2: The Fantasy Kingdom Sim,Simulation,76,13.87,
1415,1415,The Incredibles,Action,61,15.9,818320
1416,1416,Manhunt 2,Action,69,26.28,2421410
1417,1417,Harry Potter and the Goblet of Fire,Action,55,14.12,
